"profile","Park","year","quartile","rate_of_change","profile_direction"
"47","Seaside Beach","05","yearly_ROC_med_dist_to_BP",16.5037288428508,"Accretion"
"47","Seaside Beach","05","yearly_ROC_q3_dist_to_BP",10.3650357833551,"Accretion"
"47","Seaside Beach","05","yearly_ROC_max_dist_to_BP",-0.0743424603214829,"Erosion"
"47","Seaside Beach","05","mean",11.9013881681689,"Accretion"
"47","Seaside Beach","06","yearly_ROC_min_dist_to_BP",2.17946027969193,"Accretion"
"47","Seaside Beach","06","yearly_ROC_q1_dist_to_BP",2.00473765784018,"Accretion"
"47","Seaside Beach","06","yearly_ROC_med_dist_to_BP",1.74293119187544,"Accretion"
"47","Seaside Beach","06","yearly_ROC_q3_dist_to_BP",1.30749291402456,"Accretion"
"47","Seaside Beach","06","yearly_ROC_max_dist_to_BP",0.441114156127234,"Accretion"
"47","Seaside Beach","06","mean",1.67946027969193,"Accretion"
"47","Seaside Beach","07","yearly_ROC_min_dist_to_BP",-8.95499239746445,"Erosion"
"47","Seaside Beach","07","yearly_ROC_q1_dist_to_BP",-8.10939961795121,"Erosion"
"47","Seaside Beach","07","yearly_ROC_med_dist_to_BP",-6.83836754932007,"Erosion"
"47","Seaside Beach","07","yearly_ROC_q3_dist_to_BP",-4.71368565791617,"Erosion"
"47","Seaside Beach","07","yearly_ROC_max_dist_to_BP",-0.445678686853465,"Erosion"
"47","Seaside Beach","07","mean",-4.95499239746445,"Erosion"
"47","Seaside Beach","08","yearly_ROC_min_dist_to_BP",2.37972800161689,"Accretion"
"47","Seaside Beach","08","yearly_ROC_q1_dist_to_BP",2.18157551689289,"Accretion"
"47","Seaside Beach","08","yearly_ROC_med_dist_to_BP",1.89045846219208,"Accretion"
"47","Seaside Beach","08","yearly_ROC_q3_dist_to_BP",1.42107356755,"Accretion"
"47","Seaside Beach","08","yearly_ROC_max_dist_to_BP",0.538393879741339,"Accretion"
"47","Seaside Beach","08","mean",1.87972800161689,"Accretion"
"47","Seaside Beach","09","yearly_ROC_min_dist_to_BP",0.279299310453531,"Accretion"
"47","Seaside Beach","09","yearly_ROC_q1_dist_to_BP",0.247779262785762,"Accretion"
"47","Seaside Beach","09","yearly_ROC_med_dist_to_BP",0.201354760811272,"Accretion"
"47","Seaside Beach","09","yearly_ROC_q3_dist_to_BP",0.126209379824416,"Accretion"
"47","Seaside Beach","09","yearly_ROC_max_dist_to_BP",-0.0160774077080145,"Erosion"
"47","Seaside Beach","09","mean",0.279299310453531,"Accretion"
"47","Seaside Beach","10","yearly_ROC_min_dist_to_BP",-2.98522300499936,"Erosion"
"47","Seaside Beach","10","yearly_ROC_q1_dist_to_BP",-2.54452748385197,"Erosion"
"47","Seaside Beach","10","yearly_ROC_med_dist_to_BP",-1.89366487717729,"Erosion"
"47","Seaside Beach","10","yearly_ROC_q3_dist_to_BP",-0.835604716228244,"Erosion"
"47","Seaside Beach","10","yearly_ROC_max_dist_to_BP",1.18347410984234,"Accretion"
"47","Seaside Beach","10","mean",-0.985223004999363,"Erosion"
"48","Quinault Beach, North Beach","99","yearly_ROC_min_dist_to_BP",NA,NA
"48","Quinault Beach, North Beach","99","yearly_ROC_q1_dist_to_BP",NA,NA
"48","Quinault Beach, North Beach","99","yearly_ROC_med_dist_to_BP",NA,NA
"48","Quinault Beach, North Beach","99","yearly_ROC_q3_dist_to_BP",NA,NA
"48","Quinault Beach, North Beach","99","yearly_ROC_max_dist_to_BP",NA,NA
"48","Quinault Beach, North Beach","00","yearly_ROC_min_dist_to_BP",25.9373932439972,"Accretion"
"48","Quinault Beach, North Beach","00","yearly_ROC_q1_dist_to_BP",23.2310786633471,"Accretion"
"48","Quinault Beach, North Beach","00","yearly_ROC_med_dist_to_BP",19.1960153923919,"Accretion"
"48","Quinault Beach, North Beach","00","yearly_ROC_q3_dist_to_BP",12.5418809432696,"Accretion"
"48","Quinault Beach, North Beach","00","yearly_ROC_max_dist_to_BP",-0.461862540814588,"Erosion"
"48","Quinault Beach, North Beach","00","mean",12.9373932439972,"Accretion"
"48","Quinault Beach, North Beach","01","yearly_ROC_min_dist_to_BP",-5.06872112916175,"Erosion"
"48","Quinault Beach, North Beach","01","yearly_ROC_q1_dist_to_BP",-2.46511355606554,"Erosion"
"48","Quinault Beach, North Beach","01","yearly_ROC_med_dist_to_BP",1.6296566627342,"Accretion"
"48","Quinault Beach, North Beach","01","yearly_ROC_q3_dist_to_BP",9.00492235014848,"Accretion"
"48","Quinault Beach, North Beach","01","yearly_ROC_max_dist_to_BP",26.1882998945813,"Accretion"
"48","Quinault Beach, North Beach","01","mean",10.4312788708383,"Accretion"
"48","Quinault Beach, North Beach","02","yearly_ROC_min_dist_to_BP",16.8414011791659,"Accretion"
"48","Quinault Beach, North Beach","02","yearly_ROC_q1_dist_to_BP",12.6800955808719,"Accretion"
"48","Quinault Beach, North Beach","02","yearly_ROC_med_dist_to_BP",6.57224263160431,"Accretion"
"48","Quinault Beach, North Beach","02","yearly_ROC_q3_dist_to_BP",-3.25585943309556,"Erosion"
"48","Quinault Beach, North Beach","02","yearly_ROC_max_dist_to_BP",-21.6276383419813,"Erosion"
"48","Quinault Beach, North Beach","02","mean",-2.15859882083408,"Erosion"
"48","Quinault Beach, North Beach","03","yearly_ROC_min_dist_to_BP",-5.91890128221434,"Erosion"
"48","Quinault Beach, North Beach","03","yearly_ROC_q1_dist_to_BP",-2.79767273033161,"Erosion"
"48","Quinault Beach, North Beach","03","yearly_ROC_med_dist_to_BP",2.22109704689418,"Accretion"
"48","Quinault Beach, North Beach","03","yearly_ROC_q3_dist_to_BP",11.6160234568526,"Accretion"
"48","Quinault Beach, North Beach","03","yearly_ROC_max_dist_to_BP",35.4494167937993,"Accretion"
"48","Quinault Beach, North Beach","03","mean",14.5810987177857,"Accretion"
"48","Quinault Beach, North Beach","04","yearly_ROC_min_dist_to_BP",-8.923446895339,"Erosion"
"48","Quinault Beach, North Beach","04","yearly_ROC_q1_dist_to_BP",-9.35776448284884,"Erosion"
"48","Quinault Beach, North Beach","04","yearly_ROC_med_dist_to_BP",-9.99996641646093,"Erosion"
"48","Quinault Beach, North Beach","04","yearly_ROC_q3_dist_to_BP",-11.0456293262849,"Erosion"
"48","Quinault Beach, North Beach","04","yearly_ROC_max_dist_to_BP",-13.0451237966299,"Erosion"
"48","Quinault Beach, North Beach","04","mean",-10.923446895339,"Erosion"
"48","Quinault Beach, North Beach","05","yearly_ROC_min_dist_to_BP",20.7063036667617,"Accretion"
"48","Quinault Beach, North Beach","05","yearly_ROC_q1_dist_to_BP",19.0169099385453,"Accretion"
"48","Quinault Beach, North Beach","05","yearly_ROC_med_dist_to_BP",16.4842313453427,"Accretion"
"48","Quinault Beach, North Beach","05","yearly_ROC_q3_dist_to_BP",12.2694747043229,"Accretion"
"48","Quinault Beach, North Beach","05","yearly_ROC_max_dist_to_BP",3.88251696499624,"Accretion"
"48","Quinault Beach, North Beach","05","mean",12.7063036667617,"Accretion"
"48","Quinault Beach, North Beach","06","yearly_ROC_min_dist_to_BP",-14.9328934438534,"Erosion"
"48","Quinault Beach, North Beach","06","yearly_ROC_q1_dist_to_BP",-12.8501629901577,"Erosion"
"48","Quinault Beach, North Beach","06","yearly_ROC_med_dist_to_BP",-9.6166907932465,"Erosion"
"48","Quinault Beach, North Beach","06","yearly_ROC_q3_dist_to_BP",-3.91787414780166,"Erosion"
"48","Quinault Beach, North Beach","06","yearly_ROC_max_dist_to_BP",8.77734861081781,"Accretion"
"48","Quinault Beach, North Beach","06","mean",-3.43289344385343,"Erosion"
"48","Quinault Beach, North Beach","07","yearly_ROC_min_dist_to_BP",7.1266174043882,"Accretion"
"48","Quinault Beach, North Beach","07","yearly_ROC_q1_dist_to_BP",5.58473262824077,"Accretion"
"48","Quinault Beach, North Beach","07","yearly_ROC_med_dist_to_BP",3.3319442723791,"Accretion"
"48","Quinault Beach, North Beach","07","yearly_ROC_q3_dist_to_BP",-0.268860180551077,"Erosion"
"48","Quinault Beach, North Beach","07","yearly_ROC_max_dist_to_BP",-6.93316703188644,"Erosion"
"48","Quinault Beach, North Beach","07","mean",0.126617404388198,"Accretion"
"48","Quinault Beach, North Beach","08","yearly_ROC_min_dist_to_BP",3.95088025116147,"Accretion"
"48","Quinault Beach, North Beach","08","yearly_ROC_q1_dist_to_BP",4.26116132283892,"Accretion"
"48","Quinault Beach, North Beach","08","yearly_ROC_med_dist_to_BP",4.73310320686544,"Accretion"
"48","Quinault Beach, North Beach","08","yearly_ROC_q3_dist_to_BP",5.53698519704976,"Accretion"
"48","Quinault Beach, North Beach","08","yearly_ROC_max_dist_to_BP",7.20889104967168,"Accretion"
"48","Quinault Beach, North Beach","08","mean",5.45088025116147,"Accretion"
"48","Quinault Beach, North Beach","09","yearly_ROC_min_dist_to_BP",-2.6059886325888,"Erosion"
"48","Quinault Beach, North Beach","09","yearly_ROC_q1_dist_to_BP",-2.15941222351565,"Erosion"
"48","Quinault Beach, North Beach","09","yearly_ROC_med_dist_to_BP",-1.49000964863884,"Erosion"
"48","Quinault Beach, North Beach","09","yearly_ROC_q3_dist_to_BP",-0.376302613555215,"Erosion"
"48","Quinault Beach, North Beach","09","yearly_ROC_max_dist_to_BP",1.83883479381323,"Accretion"
"48","Quinault Beach, North Beach","09","mean",-0.605988632588802,"Erosion"
"48","Quinault Beach, North Beach","10","yearly_ROC_min_dist_to_BP",-8.07593073702859,"Erosion"
"48","Quinault Beach, North Beach","10","yearly_ROC_q1_dist_to_BP",-7.1987093261041,"Erosion"
"48","Quinault Beach, North Beach","10","yearly_ROC_med_dist_to_BP",-5.89448343421106,"Erosion"
"48","Quinault Beach, North Beach","10","yearly_ROC_q3_dist_to_BP",-3.7522488955161,"Erosion"
"48","Quinault Beach, North Beach","10","yearly_ROC_max_dist_to_BP",0.411552248838226,"Accretion"
"48","Quinault Beach, North Beach","10","mean",-4.07593073702859,"Erosion"
"48","Quinault Beach, North Beach","11","yearly_ROC_min_dist_to_BP",18.2941480605021,"Accretion"
"48","Quinault Beach, North Beach","11","yearly_ROC_q1_dist_to_BP",16.741414205041,"Accretion"
"48","Quinault Beach, North Beach","11","yearly_ROC_med_dist_to_BP",14.4857469979875,"Accretion"
"48","Quinault Beach, North Beach","11","yearly_ROC_q3_dist_to_BP",10.9117976910852,"Accretion"
"48","Quinault Beach, North Beach","11","yearly_ROC_max_dist_to_BP",4.39599449419866,"Accretion"
"48","Quinault Beach, North Beach","11","mean",11.7941480605021,"Accretion"
"48","Quinault Beach, North Beach","12","yearly_ROC_min_dist_to_BP",-3.35652270112057,"Erosion"
"48","Quinault Beach, North Beach","12","yearly_ROC_q1_dist_to_BP",-2.2487415121491,"Erosion"
"48","Quinault Beach, North Beach","12","yearly_ROC_med_dist_to_BP",-0.586815793736749,"Erosion"
"48","Quinault Beach, North Beach","12","yearly_ROC_q3_dist_to_BP",2.18256122737116,"Accretion"
"48","Quinault Beach, North Beach","12","yearly_ROC_max_dist_to_BP",7.71188434934371,"Accretion"
"48","Quinault Beach, North Beach","12","mean",2.14347729887943,"Accretion"
"48","Quinault Beach, North Beach","13","yearly_ROC_min_dist_to_BP",-0.371106161800368,"Erosion"
"48","Quinault Beach, North Beach","13","yearly_ROC_q1_dist_to_BP",-0.149442227591393,"Erosion"
"48","Quinault Beach, North Beach","13","yearly_ROC_med_dist_to_BP",0.173882972936891,"Accretion"
"48","Quinault Beach, North Beach","13","yearly_ROC_q3_dist_to_BP",0.689416254706031,"Accretion"
"48","Quinault Beach, North Beach","13","yearly_ROC_max_dist_to_BP",1.639965136272,"Accretion"
"48","Quinault Beach, North Beach","13","mean",0.628893838199633,"Accretion"
"48","Quinault Beach, North Beach","14","yearly_ROC_min_dist_to_BP",2.36119104390765,"Accretion"
"48","Quinault Beach, North Beach","14","yearly_ROC_q1_dist_to_BP",2.32754772157839,"Accretion"
"48","Quinault Beach, North Beach","14","yearly_ROC_med_dist_to_BP",2.27835728414965,"Accretion"
"48","Quinault Beach, North Beach","14","yearly_ROC_q3_dist_to_BP",2.19964728585163,"Accretion"
"48","Quinault Beach, North Beach","14","yearly_ROC_max_dist_to_BP",2.05367827376416,"Accretion"
"48","Quinault Beach, North Beach","14","mean",2.36119104390765,"Accretion"
"48","Quinault Beach, North Beach","15","yearly_ROC_min_dist_to_BP",0.359289514394256,"Accretion"
"48","Quinault Beach, North Beach","15","yearly_ROC_q1_dist_to_BP",-0.349626622531528,"Erosion"
"48","Quinault Beach, North Beach","15","yearly_ROC_med_dist_to_BP",-1.37851286295643,"Erosion"
"48","Quinault Beach, North Beach","15","yearly_ROC_q3_dist_to_BP",-3.00652715349058,"Erosion"
"48","Quinault Beach, North Beach","15","yearly_ROC_max_dist_to_BP",-5.96861864520793,"Erosion"
"48","Quinault Beach, North Beach","15","mean",-2.64071048560574,"Erosion"
"48","Quinault Beach, North Beach","16","yearly_ROC_min_dist_to_BP",1.16451099062102,"Accretion"
"48","Quinault Beach, North Beach","16","yearly_ROC_q1_dist_to_BP",0.696536439436653,"Accretion"
"48","Quinault Beach, North Beach","16","yearly_ROC_med_dist_to_BP",0.00520042678772476,"Accretion"
"48","Quinault Beach, North Beach","16","yearly_ROC_q3_dist_to_BP",-1.11907157513464,"Erosion"
"48","Quinault Beach, North Beach","16","yearly_ROC_max_dist_to_BP",-3.26549323562694,"Erosion"
"48","Quinault Beach, North Beach","16","mean",-0.835489009378984,"Erosion"
"48","Quinault Beach, North Beach","17","yearly_ROC_min_dist_to_BP",-3.86237596646913,"Erosion"
"48","Quinault Beach, North Beach","17","yearly_ROC_q1_dist_to_BP",-3.62017938305961,"Erosion"
"48","Quinault Beach, North Beach","17","yearly_ROC_med_dist_to_BP",-3.25837691063688,"Erosion"
"48","Quinault Beach, North Beach","17","yearly_ROC_q3_dist_to_BP",-2.65956841084631,"Erosion"
"48","Quinault Beach, North Beach","17","yearly_ROC_max_dist_to_BP",-1.4790482480591,"Erosion"
"48","Quinault Beach, North Beach","17","mean",-2.86237596646913,"Erosion"
"48","Quinault Beach, North Beach","18","yearly_ROC_min_dist_to_BP",-4.16300550180615,"Erosion"
"48","Quinault Beach, North Beach","18","yearly_ROC_q1_dist_to_BP",-3.72854626693344,"Erosion"
"48","Quinault Beach, North Beach","18","yearly_ROC_med_dist_to_BP",-3.08314776411672,"Erosion"
"48","Quinault Beach, North Beach","18","yearly_ROC_q3_dist_to_BP",-2.02436131124865,"Erosion"
"48","Quinault Beach, North Beach","18","yearly_ROC_max_dist_to_BP",0.0295220813113542,"Accretion"
"48","Quinault Beach, North Beach","18","mean",-2.16300550180615,"Erosion"
"48","Quinault Beach, North Beach","19","yearly_ROC_min_dist_to_BP",7.22311711516708,"Accretion"
"48","Quinault Beach, North Beach","19","yearly_ROC_q1_dist_to_BP",7.52513646819849,"Accretion"
"48","Quinault Beach, North Beach","19","yearly_ROC_med_dist_to_BP",7.96841292580756,"Accretion"
"48","Quinault Beach, North Beach","19","yearly_ROC_q3_dist_to_BP",8.68202316629753,"Accretion"
"48","Quinault Beach, North Beach","19","yearly_ROC_max_dist_to_BP",10.020204777919,"Accretion"
"48","Quinault Beach, North Beach","19","mean",8.22311711516708,"Accretion"
"49","Chautauqua Resort, Long Beach","00","yearly_ROC_min_dist_to_BP",NA,NA
"49","Chautauqua Resort, Long Beach","00","yearly_ROC_q1_dist_to_BP",NA,NA
"49","Chautauqua Resort, Long Beach","00","yearly_ROC_med_dist_to_BP",NA,NA
"49","Chautauqua Resort, Long Beach","00","yearly_ROC_q3_dist_to_BP",NA,NA
"49","Chautauqua Resort, Long Beach","00","yearly_ROC_max_dist_to_BP",NA,NA
"49","Chautauqua Resort, Long Beach","01","yearly_ROC_min_dist_to_BP",4.21420218575695,"Accretion"
"49","Chautauqua Resort, Long Beach","01","yearly_ROC_q1_dist_to_BP",3.2307700708035,"Accretion"
"49","Chautauqua Resort, Long Beach","01","yearly_ROC_med_dist_to_BP",1.82179780591965,"Accretion"
"49","Chautauqua Resort, Long Beach","01","yearly_ROC_q3_dist_to_BP",-0.363337290033248,"Erosion"
"49","Chautauqua Resort, Long Beach","01","yearly_ROC_max_dist_to_BP",-4.19975299329582,"Erosion"
"49","Chautauqua Resort, Long Beach","01","mean",0.214202185756947,"Accretion"
"49","Chautauqua Resort, Long Beach","02","yearly_ROC_min_dist_to_BP",-2.2556241153212,"Erosion"
"49","Chautauqua Resort, Long Beach","02","yearly_ROC_q1_dist_to_BP",0.476694552557577,"Accretion"
"49","Chautauqua Resort, Long Beach","02","yearly_ROC_med_dist_to_BP",4.50960817808006,"Accretion"
"49","Chautauqua Resort, Long Beach","02","yearly_ROC_q3_dist_to_BP",11.0557837787453,"Accretion"
"49","Chautauqua Resort, Long Beach","02","yearly_ROC_max_dist_to_BP",23.4943740069473,"Accretion"
"49","Chautauqua Resort, Long Beach","02","mean",10.2443758846788,"Accretion"
"49","Chautauqua Resort, Long Beach","03","yearly_ROC_min_dist_to_BP",5.41312534549159,"Accretion"
"49","Chautauqua Resort, Long Beach","03","yearly_ROC_q1_dist_to_BP",2.65396567385304,"Accretion"
"49","Chautauqua Resort, Long Beach","03","yearly_ROC_med_dist_to_BP",-1.15752436503949,"Erosion"
"49","Chautauqua Resort, Long Beach","03","yearly_ROC_q3_dist_to_BP",-6.76119922371166,"Erosion"
"49","Chautauqua Resort, Long Beach","03","yearly_ROC_max_dist_to_BP",-15.7917767343788,"Erosion"
"49","Chautauqua Resort, Long Beach","03","mean",-5.08687465450841,"Erosion"
"49","Chautauqua Resort, Long Beach","04","yearly_ROC_min_dist_to_BP",-0.401768754284781,"Erosion"
"49","Chautauqua Resort, Long Beach","04","yearly_ROC_q1_dist_to_BP",0.571455370839405,"Accretion"
"49","Chautauqua Resort, Long Beach","04","yearly_ROC_med_dist_to_BP",2.00524878842534,"Accretion"
"49","Chautauqua Resort, Long Beach","04","yearly_ROC_q3_dist_to_BP",4.32587174897434,"Accretion"
"49","Chautauqua Resort, Long Beach","04","yearly_ROC_max_dist_to_BP",8.71306611827582,"Accretion"
"49","Chautauqua Resort, Long Beach","04","mean",4.09823124571522,"Accretion"
"49","Chautauqua Resort, Long Beach","05","yearly_ROC_min_dist_to_BP",3.5603994586367,"Accretion"
"49","Chautauqua Resort, Long Beach","05","yearly_ROC_q1_dist_to_BP",3.30525805982281,"Accretion"
"49","Chautauqua Resort, Long Beach","05","yearly_ROC_med_dist_to_BP",2.93797734946118,"Accretion"
"49","Chautauqua Resort, Long Beach","05","yearly_ROC_q3_dist_to_BP",2.36425441005862,"Accretion"
"49","Chautauqua Resort, Long Beach","05","yearly_ROC_max_dist_to_BP",1.34425600078123,"Accretion"
"49","Chautauqua Resort, Long Beach","05","mean",2.5603994586367,"Accretion"
"49","Chautauqua Resort, Long Beach","06","yearly_ROC_min_dist_to_BP",0.818002442442681,"Accretion"
"49","Chautauqua Resort, Long Beach","06","yearly_ROC_q1_dist_to_BP",0.957185271076107,"Accretion"
"49","Chautauqua Resort, Long Beach","06","yearly_ROC_med_dist_to_BP",1.15998869496833,"Accretion"
"49","Chautauqua Resort, Long Beach","06","yearly_ROC_q3_dist_to_BP",1.48264801664938,"Accretion"
"49","Chautauqua Resort, Long Beach","06","yearly_ROC_max_dist_to_BP",2.07439271524672,"Accretion"
"49","Chautauqua Resort, Long Beach","06","mean",1.31800244244268,"Accretion"
"49","Chautauqua Resort, Long Beach","07","yearly_ROC_min_dist_to_BP",-11.1815269319714,"Erosion"
"49","Chautauqua Resort, Long Beach","07","yearly_ROC_q1_dist_to_BP",-9.4061767778018,"Erosion"
"49","Chautauqua Resort, Long Beach","07","yearly_ROC_med_dist_to_BP",-6.84576416962314,"Erosion"
"49","Chautauqua Resort, Long Beach","07","yearly_ROC_q3_dist_to_BP",-2.83486152521659,"Erosion"
"49","Chautauqua Resort, Long Beach","07","yearly_ROC_max_dist_to_BP",4.33140099242487,"Accretion"
"49","Chautauqua Resort, Long Beach","07","mean",-3.68152693197137,"Erosion"
"49","Chautauqua Resort, Long Beach","08","yearly_ROC_min_dist_to_BP",-4.59036871809462,"Erosion"
"49","Chautauqua Resort, Long Beach","08","yearly_ROC_q1_dist_to_BP",-3.60503878120129,"Erosion"
"49","Chautauqua Resort, Long Beach","08","yearly_ROC_med_dist_to_BP",-2.24993714967345,"Erosion"
"49","Chautauqua Resort, Long Beach","08","yearly_ROC_q3_dist_to_BP",-0.269963499062978,"Erosion"
"49","Chautauqua Resort, Long Beach","08","yearly_ROC_max_dist_to_BP",2.89254532402669,"Accretion"
"49","Chautauqua Resort, Long Beach","08","mean",-1.09036871809462,"Erosion"
"49","Chautauqua Resort, Long Beach","09","yearly_ROC_min_dist_to_BP",2.91303309879569,"Accretion"
"49","Chautauqua Resort, Long Beach","09","yearly_ROC_q1_dist_to_BP",0.995782945173521,"Accretion"
"49","Chautauqua Resort, Long Beach","09","yearly_ROC_med_dist_to_BP",-1.57771646469475,"Erosion"
"49","Chautauqua Resort, Long Beach","09","yearly_ROC_q3_dist_to_BP",-5.21176746937295,"Erosion"
"49","Chautauqua Resort, Long Beach","09","yearly_ROC_max_dist_to_BP",-10.7242966809978,"Erosion"
"49","Chautauqua Resort, Long Beach","09","mean",-3.58696690120431,"Erosion"
"49","Chautauqua Resort, Long Beach","10","yearly_ROC_min_dist_to_BP",9.27971838062646,"Accretion"
"49","Chautauqua Resort, Long Beach","10","yearly_ROC_q1_dist_to_BP",9.7367274645212,"Accretion"
"49","Chautauqua Resort, Long Beach","10","yearly_ROC_med_dist_to_BP",10.3773175479834,"Accretion"
"49","Chautauqua Resort, Long Beach","10","yearly_ROC_q3_dist_to_BP",11.3392506937467,"Accretion"
"49","Chautauqua Resort, Long Beach","10","yearly_ROC_max_dist_to_BP",12.9425421741034,"Accretion"
"49","Chautauqua Resort, Long Beach","10","mean",10.7797183806265,"Accretion"
"49","Chautauqua Resort, Long Beach","11","yearly_ROC_min_dist_to_BP",-2.86742472492499,"Erosion"
"49","Chautauqua Resort, Long Beach","11","yearly_ROC_q1_dist_to_BP",-2.29093622959517,"Erosion"
"49","Chautauqua Resort, Long Beach","11","yearly_ROC_med_dist_to_BP",-1.49023783755671,"Erosion"
"49","Chautauqua Resort, Long Beach","11","yearly_ROC_q3_dist_to_BP",-0.303619170960611,"Erosion"
"49","Chautauqua Resort, Long Beach","11","yearly_ROC_max_dist_to_BP",1.63392244801103,"Accretion"
"49","Chautauqua Resort, Long Beach","11","mean",-0.867424724924991,"Erosion"
"49","Chautauqua Resort, Long Beach","12","yearly_ROC_min_dist_to_BP",-2.50078428810926,"Erosion"
"49","Chautauqua Resort, Long Beach","12","yearly_ROC_q1_dist_to_BP",-1.90070324341674,"Erosion"
"49","Chautauqua Resort, Long Beach","12","yearly_ROC_med_dist_to_BP",-1.07834472222184,"Erosion"
"49","Chautauqua Resort, Long Beach","12","yearly_ROC_q3_dist_to_BP",0.117290454716581,"Accretion"
"49","Chautauqua Resort, Long Beach","12","yearly_ROC_max_dist_to_BP",2.01291438782801,"Accretion"
"49","Chautauqua Resort, Long Beach","12","mean",-0.500784288109265,"Erosion"
"49","Chautauqua Resort, Long Beach","13","yearly_ROC_min_dist_to_BP",15.9246955612335,"Accretion"
"49","Chautauqua Resort, Long Beach","13","yearly_ROC_q1_dist_to_BP",14.6033966315199,"Accretion"
"49","Chautauqua Resort, Long Beach","13","yearly_ROC_med_dist_to_BP",12.8178200933063,"Accretion"
"49","Chautauqua Resort, Long Beach","13","yearly_ROC_q3_dist_to_BP",10.2722727674874,"Accretion"
"49","Chautauqua Resort, Long Beach","13","yearly_ROC_max_dist_to_BP",6.35451378652567,"Accretion"
"49","Chautauqua Resort, Long Beach","13","mean",11.4246955612335,"Accretion"
"49","Chautauqua Resort, Long Beach","14","yearly_ROC_min_dist_to_BP",-1.5979728690454,"Erosion"
"49","Chautauqua Resort, Long Beach","14","yearly_ROC_q1_dist_to_BP",-1.24407146846109,"Erosion"
"49","Chautauqua Resort, Long Beach","14","yearly_ROC_med_dist_to_BP",-0.752917781405037,"Erosion"
"49","Chautauqua Resort, Long Beach","14","yearly_ROC_q3_dist_to_BP",-0.0257961998117102,"Erosion"
"49","Chautauqua Resort, Long Beach","14","yearly_ROC_max_dist_to_BP",1.15979919271872,"Accretion"
"49","Chautauqua Resort, Long Beach","14","mean",-0.597972869045403,"Erosion"
"49","Chautauqua Resort, Long Beach","15","yearly_ROC_min_dist_to_BP",-2.56925989525698,"Erosion"
"49","Chautauqua Resort, Long Beach","15","yearly_ROC_q1_dist_to_BP",-3.17728959416492,"Erosion"
"49","Chautauqua Resort, Long Beach","15","yearly_ROC_med_dist_to_BP",-4.0134168998267,"Erosion"
"49","Chautauqua Resort, Long Beach","15","yearly_ROC_q3_dist_to_BP",-5.23501831431901,"Erosion"
"49","Chautauqua Resort, Long Beach","15","yearly_ROC_max_dist_to_BP",-7.18616835686314,"Erosion"
"49","Chautauqua Resort, Long Beach","15","mean",-4.56925989525698,"Erosion"
"49","Chautauqua Resort, Long Beach","16","yearly_ROC_min_dist_to_BP",-4.73413009742723,"Erosion"
"49","Chautauqua Resort, Long Beach","16","yearly_ROC_q1_dist_to_BP",-5.06071664818826,"Erosion"
"49","Chautauqua Resort, Long Beach","16","yearly_ROC_med_dist_to_BP",-5.51638004067046,"Erosion"
"49","Chautauqua Resort, Long Beach","16","yearly_ROC_q3_dist_to_BP",-6.19607975935537,"Erosion"
"49","Chautauqua Resort, Long Beach","16","yearly_ROC_max_dist_to_BP",-7.31720168462412,"Erosion"
"49","Chautauqua Resort, Long Beach","16","mean",-5.73413009742723,"Erosion"
"49","Chautauqua Resort, Long Beach","17","yearly_ROC_min_dist_to_BP",-1.2349099271593,"Erosion"
"49","Chautauqua Resort, Long Beach","17","yearly_ROC_q1_dist_to_BP",-1.05256033030313,"Erosion"
"49","Chautauqua Resort, Long Beach","17","yearly_ROC_med_dist_to_BP",-0.795647689546229,"Erosion"
"49","Chautauqua Resort, Long Beach","17","yearly_ROC_q3_dist_to_BP",-0.406932609959099,"Erosion"
"49","Chautauqua Resort, Long Beach","17","yearly_ROC_max_dist_to_BP",0.248947645221903,"Accretion"
"49","Chautauqua Resort, Long Beach","17","mean",-0.734909927159302,"Erosion"
"49","Chautauqua Resort, Long Beach","18","yearly_ROC_min_dist_to_BP",6.96840961047996,"Accretion"
"49","Chautauqua Resort, Long Beach","18","yearly_ROC_q1_dist_to_BP",7.02656363877771,"Accretion"
"49","Chautauqua Resort, Long Beach","18","yearly_ROC_med_dist_to_BP",7.10746330300392,"Accretion"
"49","Chautauqua Resort, Long Beach","18","yearly_ROC_q3_dist_to_BP",7.22760189354071,"Accretion"
"49","Chautauqua Resort, Long Beach","18","yearly_ROC_max_dist_to_BP",7.42426669610355,"Accretion"
"49","Chautauqua Resort, Long Beach","18","mean",6.96840961047996,"Accretion"
"49","Chautauqua Resort, Long Beach","19","yearly_ROC_min_dist_to_BP",-8.37970499516394,"Erosion"
"49","Chautauqua Resort, Long Beach","19","yearly_ROC_q1_dist_to_BP",-7.42089819886095,"Erosion"
"49","Chautauqua Resort, Long Beach","19","yearly_ROC_med_dist_to_BP",-6.0777643844871,"Erosion"
"49","Chautauqua Resort, Long Beach","19","yearly_ROC_q3_dist_to_BP",-4.06241588554288,"Erosion"
"49","Chautauqua Resort, Long Beach","19","yearly_ROC_max_dist_to_BP",-0.706229252254675,"Erosion"
"49","Chautauqua Resort, Long Beach","19","mean",-4.87970499516394,"Erosion"
"50","Seaview, Long Beach","05","yearly_ROC_min_dist_to_BP",NA,NA
"50","Seaview, Long Beach","05","yearly_ROC_q1_dist_to_BP",NA,NA
"50","Seaview, Long Beach","05","yearly_ROC_med_dist_to_BP",NA,NA
